8,5773;7,51384
8,6212;7,51384
8,5453;7,51384
8,632;7,51384
8,6011;7,51384
8,5633;7,51384
8,5705;7,51384
8,5765;8,5925
8,6014;8,5925
8,6146;8,5925
8,6129;8,5925
8,5126;8,5925
8,5565;8,5925
8,6049;8,5925
8,6606;8,5925
8,65;8,6977
8,6181;8,6977
8,61;8,6977
8,7355;8,6977
8,8064;8,6977
8,881;8,6977
8,6284;8,6977
8,6522;8,6977
8,6302;8,62914
8,5802;8,62914
8,5973;8,62914
8,6045;8,62914
8,6584;8,62914
8,6728;8,62914
8,6527;8,62914
8,637;8,62914
8,6825;8,65008
8,68;8,65008
8,6783;8,65008
8,7257;8,65008
8,6848;8,65008
8,6272;8,65008
8,5775;8,65008
8,5446;8,65008
8,4657;8,4331
8,3324;8,4331
8,3408;8,4331
8,4597;8,4331
8,4628;8,4331
8,4583;8,4331
8,4709;8,4331
8,4742;8,4331
8,4331;8,43633
8,4088;8,43633
8,3877;8,43633
8,3603;8,43633
8,4614;8,43633
8,4996;8,43633
8,4594;8,43633
8,4803;8,43633
8,422;8,39389
8,391;8,39389
8,3628;8,39389
8,4329;8,39389
8,3935;8,39389
8,3825;8,39389
8,4075;8,39389
8,3589;8,39389
8,3823;8,41001
8,3953;8,41001
8,401;8,41001
8,4003;8,41001
8,4115;8,41001
8,3876;8,41001
8,4333;8,41001
8,4688;8,41001
8,5423;8,69969
8,5237;8,69969
8,6921;8,69969
8,7319;8,69969
8,7422;8,69969
8,7116;8,69969
8,8327;8,69969
8,821;8,69969
8,7683;8,75881
8,7892;8,75881
8,8252;8,75881
8,6905;8,75881
8,7412;8,75881
8,7215;8,75881
8,6923;8,75881
8,8423;8,75881
8,7598;8,76351
8,7699;8,76351
8,7429;8,76351
8,7811;8,76351
8,7468;8,76351
8,746;8,76351
8,8181;8,76351
8,7435;8,76351
8,7549;8,91998
8,821;8,91998
8,8728;8,91998
8,9268;8,91998
8,9967;8,91998
9,1037;8,91998
8,983;8,91998
8,9009;8,91998
8,8943;8,89409
8,9363;8,89409
8,9243;8,89409
8,877;8,89409
8,8441;8,89409
8,9027;8,89409
8,8609;8,89409
8,9131;8,89409
8,9765;8,99196
9,0083;8,99196
9,059;8,99196
9,0233;8,99196
8,9509;8,99196
8,9242;8,99196
8,9637;8,99196
9,0298;8,99196
9,0222;9,06529
8,9981;9,06529
9,0358;9,06529
9,0602;9,06529
9,0313;9,06529
9,1243;9,06529
9,0969;9,06529
9,1535;9,06529
9,1355;9,26931
9,0942;9,26931
9,1255;9,26931
9,2193;9,26931
9,2557;9,26931
9,3115;9,26931
9,5388;9,26931
9,474;9,26931
9,4767;9,29953
9,3313;9,29953
9,2534;9,29953
9,2734;9,29953
9,3706;9,29953
9,2476;9,29953
9,1915;9,29953
9,2517;9,29953
9,291;9,23278
9,2203;9,23278
9,2172;9,23278
9,213;9,23278
9,2381;9,23278
9,2599;9,23278
9,2265;9,23278
9,1962;9,23278
9,2412;9,33901
9,2175;9,33901
9,1956;9,33901
9,2234;9,33901
9,2685;9,33901
9,4705;9,33901
9,5074;9,33901
9,588;9,33901
9,5277;9,37234
9,5156;9,37234
9,4363;9,37234
9,3703;9,37234
9,3986;9,37234
9,3269;9,37234
9,2218;9,37234
9,1815;9,37234
9,1501;9,22454
9,189;9,22454
9,2716;9,22454
9,2771;9,22454
9,2;9,22454
9,2079;9,22454
9,2167;9,22454
9,2839;9,22454
9,1938;9,30271
9,2313;9,30271
9,21;9,30271
9,3381;9,30271
9,3654;9,30271
9,4019;9,30271
9,3318;9,30271
9,3494;9,30271
9,3206;9,31291
9,4068;9,31291
9,3068;9,31291
9,2914;9,31291
9,3105;9,31291
9,2359;9,31291
9,2632;9,31291
9,3681;9,31291
9,3316;9,23762
9,2971;9,23762
9,2372;9,23762
9,2392;9,23762
9,2254;9,23762
9,1718;9,23762
9,1998;9,23762
9,1989;9,23762
9,1821;9,19746
9,1868;9,19746
9,213;9,19746
9,1793;9,19746
9,1661;9,19746
9,177;9,19746
9,2786;9,19746
9,1968;9,19746
9,3884;9,49966
9,5373;9,49966
9,553;9,49966
9,4585;9,49966
9,511;9,49966
9,5106;9,49966
9,498;9,49966
9,5405;9,49966
9,4973;9,52026
9,4898;9,52026
9,5716;9,52026
9,5442;9,52026
9,4986;9,52026
9,5251;9,52026
9,5355;9,52026
9,5;9,52026
9,6009;9,62355
9,6166;9,62355
9,5853;9,62355
9,6101;9,62355
9,5751;9,62355
9,64;9,62355
9,7074;9,62355
9,653;9,62355
9,7059;9,62431
9,619;9,62431
9,5918;9,62431
9,5131;9,62431
9,612;9,62431
9,6881;9,62431
9,6047;9,62431
9,6599;9,62431
9,534;9,452
9,4228;9,452
9,4983;9,452
9,4557;9,452
9,4381;9,452
9,4154;9,452
9,3954;9,452
9,4563;9,452
9,5211;9,5817
9,4956;9,5817
9,5136;9,5817
9,5518;9,5817
9,6019;9,5817
9,6867;9,5817
9,6039;9,5817
9,679;9,5817
9,6577;9,55435
9,6226;9,55435
9,6153;9,55435
9,5068;9,55435
9,5432;9,55435
9,5174;9,55435
9,4915;9,55435
9,4803;9,55435
9,5456;9,438
9,5047;9,438
9,4797;9,438
9,455;9,438
9,3987;9,438
9,412;9,438
9,3967;9,438
9,3116;9,438
9,365;9,43024
9,4237;9,43024
9,374;9,43024
9,5143;9,43024
9,3751;9,43024
9,4073;9,43024
9,4981;9,43024
9,4844;9,43024
9,4161;9,44724
9,4443;9,44724
9,4509;9,44724
9,4273;9,44724
9,4784;9,44724
9,4769;9,44724
9,4481;9,44724
9,4359;9,44724
9,4697;9,45688
9,4171;9,45688
9,4082;9,45688
9,4468;9,45688
9,4823;9,45688
9,4829;9,45688
9,4819;9,45688
9,4661;9,45688
9,3756;9,3004
9,3484;9,3004
9,2976;9,3004
9,2799;9,3004
9,2751;9,3004
9,3076;9,3004
9,2884;9,3004
9,2306;9,3004
9,1635;9,22411
9,2594;9,22411
9,2334;9,22411
9,24;9,22411
9,2158;9,22411
9,2265;9,22411
9,2387;9,22411
9,2156;9,22411
9,2395;9,32223
9,3249;9,32223
9,3661;9,32223
9,3137;9,32223
9,3401;9,32223
9,3508;9,32223
9,3256;9,32223
9,3171;9,32223
9,2459;9,29414
9,2736;9,29414
9,2252;9,29414
9,2581;9,29414
9,3217;9,29414
9,3529;9,29414
9,3169;9,29414
9,3588;9,29414
9,3005;9,28458
9,2803;9,28458
9,2539;9,28458
9,2639;9,28458
9,2895;9,28458
9,3159;9,28458
9,2872;9,28458
9,2854;9,28458
9,261;9,27595
9,279;9,27595
9,2227;9,27595
9,2209;9,27595
9,2241;9,27595
9,3037;9,27595
9,3398;9,27595
9,3564;9,27595
9,3506;9,33459
9,4179;9,33459
9,4088;9,33459
9,3631;9,33459
9,3414;9,33459
9,3316;9,33459
9,2658;9,33459
9,1975;9,33459
9,4212;9,31814
9,3728;9,31814
9,3198;9,31814
9,2791;9,31814
9,261;9,31814
9,2426;9,31814
9,2942;9,31814
9,3544;9,31814
9,3984;9,35806
9,4153;9,35806
9,3923;9,35806
9,3278;9,35806
9,3421;9,35806
9,2997;9,35806
9,3506;9,35806
9,3383;9,35806
9,3633;9,40175
9,3541;9,40175
9,3539;9,40175
9,3787;9,40175
9,4371;9,40175
9,4141;9,40175
9,4373;9,40175
9,4755;9,40175
9,4301;9,4147
9,478;9,4147
9,4549;9,4147
9,4229;9,4147
9,3798;9,4147
9,4244;9,4147
9,3884;9,4147
9,3391;9,4147
9,2446;9,22228
9,1722;9,22228
9,1555;9,22228
9,1821;9,22228
9,2317;9,22228
9,2551;9,22228
9,2498;9,22228
9,2872;9,22228
9,2828;9,27218
9,2769;9,27218
9,2513;9,27218
9,2794;9,27218
9,2412;9,27218
9,2522;9,27218
9,2995;9,27218
9,2941;9,27218
9,3249;9,24399
9,2744;9,24399
9,2467;9,24399
9,1957;9,24399
9,1897;9,24399
9,2192;9,24399
9,2665;9,24399
9,2348;9,24399
9,2788;9,2385
9,2568;9,2385
9,2582;9,2385
9,2702;9,2385
9,2564;9,2385
9,2496;9,2385
9,2285;9,2385
9,1095;9,2385
9,1053;9,02884
9,1215;9,02884
9,0957;9,02884
9,0091;9,02884
9,0205;9,02884
8,9682;9,02884
8,9393;9,02884
8,9711;9,02884
8,9878;9,01511
8,9647;9,01511
9,0616;9,01511
8,9941;9,01511
9,0369;9,01511
9,0457;9,01511
9,0116;9,01511
9,0185;9,01511
8,9903;8,97326
8,9497;8,97326
8,9187;8,97326
8,9423;8,97326
8,9645;8,97326
8,9799;8,97326
9,0173;8,97326
9,0234;8,97326
9,012;9,07432
9,0771;9,07432
9,0657;9,07432
9,0829;9,07432
9,0842;9,07432
9,0901;9,07432
9,0845;9,07432
9,0981;9,07432
9,0739;9,07713
9,0805;9,07713
9,1067;9,07713
9,0754;9,07713
9,0932;9,07713
9,047;9,07713
9,0604;9,07713
9,0799;9,07713
9,1041;9,0775
9,0776;9,0775
9,0541;9,0775
9,0896;9,0775
9,0705;9,0775
9,0805;9,0775
9,066;9,0775
9,0776;9,0775
9,0781;8,99166
8,9692;8,99166
8,9638;8,99166
9,0131;8,99166
9,0001;8,99166
8,985;8,99166
8,9483;8,99166
8,9757;8,99166
8,9698;9,02064
8,9576;9,02064
9,0332;9,02064
9,0192;9,02064
9,0574;9,02064
9,0331;9,02064
9,0451;9,02064
9,0497;9,02064
9,0937;9,08221
9,0902;9,08221
9,0809;9,08221
9,1051;9,08221
9,0755;9,08221
9,083;9,08221
9,0799;9,08221
9,0494;9,08221
9,0117;9,02474
9,0138;9,02474
8,9914;9,02474
8,9859;9,02474
9,0267;9,02474
9,0751;9,02474
9,0459;9,02474
9,0474;9,02474
9,0434;9,01286
9,0417;9,01286
9,0482;9,01286
9,028;9,01286
9,0066;9,01286
8,992;9,01286
8,9834;9,01286
8,9596;9,01286
8,9308;8,89414
8,9089;8,89414
8,9222;8,89414
8,8927;8,89414
8,9058;8,89414
8,8644;8,89414
8,8774;8,89414
8,8509;8,89414
8,8707;8,8834
8,8878;8,8834
8,8954;8,8834
8,8812;8,8834
8,9165;8,8834
8,8902;8,8834
8,8817;8,8834
8,8437;8,8834
8,8407;2,21151
8,8514;2,21151
